['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', "04-Concerto per flauto ('La Notte'), for flute, strings &", '=MP3_SommaSE(H1324:S1324,T1324:Y1324,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 3022848, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', "05-Concerto per flauto ('La Notte'), for flute, strings &", '=MP3_SommaSE(H1325:S1325,T1325:Y1325,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 4378624, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', "06-Concerto per flauto ('La Notte'), for flute, strings &", '=MP3_SommaSE(H1326:S1326,T1326:Y1326,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 2093056, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', "07-Concerto per flauto ('La Notte'), for flute, strings &", '=MP3_SommaSE(H1327:S1327,T1327:Y1327,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 2912256, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', "08-Concerto per flauto ('La Notte'), for flute, strings &", '=MP3_SommaSE(H1328:S1328,T1328:Y1328,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 5038080, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', "09-Concerto per flauto ('La Notte'), for flute, strings &", '=MP3_SommaSE(H1329:S1329,T1329:Y1329,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 3956736, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', "10-Concerto per flauto ('Il gardellino'), for flute, strin", '=MP3_SommaSE(H1330:S1330,T1330:Y1330,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 4116480, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', "11-Concerto per flauto ('Il gardellino'), for flute, strin", '=MP3_SommaSE(H1331:S1331,T1331:Y1331,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 3788800, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', "12-Concerto per flauto ('Il gardellino'), for flute, strin", '=MP3_SommaSE(H1332:S1332,T1332:Y1332,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 2637824, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', '13-Concerto per flauto, for flute, strings & continuo in G', '=MP3_SommaSE(H1333:S1333,T1333:Y1333,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 3006464, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', '14-Concerto per flauto, for flute, strings & continuo in G', '=MP3_SommaSE(H1334:S1334,T1334:Y1334,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 4788224, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', '15-Concerto per flauto, for flute, strings & continuo in G', '=MP3_SommaSE(H1335:S1335,T1335:Y1335,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 3706880, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', '16-Concerto per flauto, for flute, strings & continuo in F', '=MP3_SommaSE(H1336:S1336,T1336:Y1336,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 2166784, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', '17-Concerto per flauto, for flute, strings & continuo in F', '=MP3_SommaSE(H1337:S1337,T1337:Y1337,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 5529600, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', '18-Concerto per flauto, for flute, strings & continuo in F', '=MP3_SommaSE(H1338:S1338,T1338:Y1338,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 3555328, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'I Maestri della Musica I-04', '19-Concerto per flauto, for flute, strings & continuo in G', '=MP3_SommaSE(H1339:S1339,T1339:Y1339,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 3112960, '""', '""', '""', '""']
['""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'The Best of', 'La Primavera        ', '=MP3_SommaSE(H1341:S1341,T1341:Y1341,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', 'x', '.', '.', '.', '.', '.', 10833920, '""', '""', '""', '""']
['""', 'Classica', 'Vivaldi Antonio', 'The Best of', "Largo da 'La Primaverà", '=MP3_SommaSE(H1342:S1342,T1342:Y1342,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', 'x', '.', '.', '.', '.', '.', 3346432, '""', '""', '""', '""']
['""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""']
['""', 'Classica', 'Wagner Richard', 'I Maestri della Musica II-27', '01-Parsifal - Preludio', '=MP3_SommaSE(H1344:S1344,T1344:Y1344,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 18798878, '""', '""', '""', '""']
['""', 'Classica', 'Wagner Richard', 'I Maestri della Musica II-27', "02-Lohengrin  - Preludio all'Atto Primo", '=MP3_SommaSE(H1345:S1345,T1345:Y1345,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 10907160, '""', '""', '""', '""']
['""', 'Classica', 'Wagner Richard', 'I Maestri della Musica II-27', "03-Lohengrin  - Preludio all'Atto Terzo", '=MP3_SommaSE(H1346:S1346,T1346:Y1346,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 4369254, '""', '""', '""', '""']
['""', 'Classica', 'Wagner Richard', 'I Maestri della Musica II-27', '04-I maestri cantori di Norimberga', '=MP3_SommaSE(H1347:S1347,T1347:Y1347,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 13435963, '""', '""', '""', '""']
['""', 'Classica', 'Wagner Richard', 'I Maestri della Musica II-27', '05-Tristano ed Isotta - Preludio', '=MP3_SommaSE(H1348:S1348,T1348:Y1348,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 14352175, '""', '""', '""', '""']
['""', 'Classica', 'Wagner Richard', 'I Maestri della Musica II-27', '06-Rienzi - Overture', '=MP3_SommaSE(H1349:S1349,T1349:Y1349,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 16685287, '""', '""', '""', '""']
['""', 'Classica', 'Wagner Richard', 'I Maestri della Musica II-27', '07-Tannhauser - Overture', '=MP3_SommaSE(H1350:S1350,T1350:Y1350,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 17583780, '""', '""', '""', '""']
['""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""']
['""', 'Classica', 'Wagner Richard', 'The Best of', 'Cavalcata delle Valkirie', '=MP3_SommaSE(H1352:S1352,T1352:Y1352,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', 'x', '.', '.', '.', '.', '.', 4943872, '""', '""', '""', '""']
['""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""']
['""', 'Classica', 'Wolfgang Amadeus Mozart', 'I Maestri della Musica I-26', '01-Sinfonia N 38 en RE+, Praga - Adagio, allegro', '=MP3_SommaSE(H1354:S1354,T1354:Y1354,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 13666018, '""', '""', '""', '""']
['""', 'Classica', 'Wolfgang Amadeus Mozart', 'I Maestri della Musica I-26', '02-Sinfonia N 38 en RE+, Praga - Andante', '=MP3_SommaSE(H1355:S1355,T1355:Y1355,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 10889353, '""', '""', '""', '""']
['""', 'Classica', 'Wolfgang Amadeus Mozart', 'I Maestri della Musica I-26', '03-Sinfonia N 38 en RE+, Praga - Finale, presto', '=MP3_SommaSE(H1356:S1356,T1356:Y1356,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 7461811, '""', '""', '""', '""']
['""', 'Classica', 'Wolfgang Amadeus Mozart', 'I Maestri della Musica I-26', '04-Sinfonia N 40 in SOLm K.550 - Allegro vivace', '=MP3_SommaSE(H1357:S1357,T1357:Y1357,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 7973865, '""', '""', '""', '""']
['""', 'Classica', 'Wolfgang Amadeus Mozart', 'I Maestri della Musica I-26', '05-Sinfonia N 40 in SOLm K.550 - Andante cantabile', '=MP3_SommaSE(H1358:S1358,T1358:Y1358,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 9790709, '""', '""', '""', '""']
['""', 'Classica', 'Wolfgang Amadeus Mozart', 'I Maestri della Musica I-26', '06-Sinfonia N 40 in SOLm K.550 - Minuetto', '=MP3_SommaSE(H1359:S1359,T1359:Y1359,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 5074918, '""', '""', '""', '""']
['""', 'Classica', 'Wolfgang Amadeus Mozart', 'I Maestri della Musica I-26', '07-Sinfonia N 40 in SOLm K.550 - Finale', '=MP3_SommaSE(H1360:S1360,T1360:Y1360,$H$4:$S$4)', 'x', 'x', '.', 'B', 'S', '.', '.', '.', '.', '.', '.', 'x', 'x', '.', '.', '.', '.', '.', '.', 6980015, '""', '""', '""', '""']
['""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'Deck Of Cards       ', 0, 'A', '.', '.', '.', 'S', '.', '.', 'C', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3117652, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'Detour              ', 0, 'A', '.', '.', '.', 'S', '.', '.', 'C', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 2953142, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'Divorce Me C.O.D    ', 0, 'A', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 5037330, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', "Drivin' Nails In My Coffin", 0, 'A', '.', '.', '.', 'S', '.', '.', 'C', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4397330, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'Guitar Polka        ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4615131, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'Humpty Dumpty Heart ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 2320603, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'I Love You A Thousand Ways', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 2614889, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'I Love You Because  ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4605787, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'I Love You So Much It Hurts', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 2633739, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'I Want To Be With You Always', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 5119817, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', "I'll Sail My Ship Alone", 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 2919245, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', "I'm Losing My Mind Over You", 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 2706631, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', "I'm So Lonesome I Could Cry", 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4678198, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', "It's A Sin          ", 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 2341710, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', "It's Been So Long   ", 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 5411821, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'Let Old Mother Nature Have Her Way', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 2697811, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'Mind Your Own Business', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 2807693, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'No Letter Today     ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4651702, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'Oklahoma Hills      ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 2672064, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'Poison Love         ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3945307, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'Rhumba Boogie       ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4699410, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'Room Full Of Roses  ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 2524873, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'Sioux City Sue      ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4771821, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'Take Me Back To Tulsa', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 2559926, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', 'Tennessee Saturday Night', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4485833, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1941-1951', "There's A New Moon Over My Shoulder", 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 2310439, '""', '""', '""', '""']
['""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'A White Sport Coat And A Pink', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3660530, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Battle Of New Orleans', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3710685, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Bye Bye Love        ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3460792, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Cattle Call         ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3692503, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Crazy Arms          ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3730747, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', "Don't Be Cruel      ", 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 2932654, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Four Walls          ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4162081, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Gone                ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3481225, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Heartaches By The Number', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 2889542, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Heartbreak Hotel    ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3164250, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', "Hey, Good Lookin'   ", 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4252360, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Honeycomb           ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3272454, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'I Walk The Line     ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3971491, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', "I'm Moving On       ", 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4093117, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', "It Wasn't God Who Made Honky T", 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3681845, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', "It's Only Make Believe", 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3241734, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'My Special Angel    ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4317190, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Oh Lonesome Me      ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3677457, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Send Me The Pillow You Dream On', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3615646, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Singing The Blues   ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3552069, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Sixteen Tons        ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3810368, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Stonewall Jackson   ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3016412, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Tennesse Waltz      ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4437307, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'The Three Bells     ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4145780, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'There Stands The Glass', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3505932, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', "Walkin' After Midnight", 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3772752, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'White Lightning     ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4030423, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'You Win Again       ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 4259883, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', 'Young Love          ', 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3661783, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1950-1959', "Your Cheatin' Heart ", 0, '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'x', '.', '.', '.', '.', '.', '.', '.', '.', 3946670, '""', '""', '""', '""']
['""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1960-1964', 'Abilene             ', '=MP3_SommaSE(H1420:S1420,T1420:Y1420,$H$4:$S$4)', 'A', '.', '.', 'B', '.', 'V', '.', '.', 'C', '.', 'C', '.', '.', '.', '.', '.', '.', '.', '.', 3212268, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1960-1964', 'Crazy               ', '=MP3_SommaSE(H1421:S1421,T1421:Y1421,$H$4:$S$4)', 'A', '.', '.', 'B', 'S', '.', '.', 'C', '.', '.', 'C', '.', '.', '.', '.', '.', '.', '.', '.', 3958325, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1960-1964', 'Dang Me             ', '=MP3_SommaSE(H1422:S1422,T1422:Y1422,$H$4:$S$4)', 'A', '.', '.', '.', '.', '.', '.', '.', '.', '.', 'C', '.', '.', '.', '.', '.', '.', '.', '.', 2686894, '""', '""', '""', '""']
['""', 'Country', 'Country 1941-1979', '1960-1964', 'Detroit City        ', '=MP3_SommaSE(H1423:S1423,T1423:Y1423,$H$4:$S$4)', 'A', '.', '.', 'B', '.', 'V', '.', '.', 'C', '.', 'C', '.', '.', '.', '.', '.', '.', '.', '.', 4034812, '""', '""', '""', '""']
